Item ID,EZ Number,Name,Extended description,Standard cost,Base price,On hand,On hold,On order,Note,Enable bin tracking
D 0023,989,Washer form A 5.3 x 10 x 1,,.076,.095,84,0,0,If ordering to install Honeywell Sensor (E 041242). Use D 0343 (EZ 72077) Bolt and include D 0780 (EZ 6851) Washer not on drawings as well as D0720 (EZ 921) Lock Nut on the drawings.,True
D 0025,970,Washer form B 13 x 24 x 2.5,ISO 7089,.114,.1425,140,0,0,,True
D 0026,4965,Washer galvanized 15 x 28 x 2.5,DIN 125,.13,.25,263,0,0,,True
D 0028,4960,Washer form A galvanized 4.3 x 9 x 0.8,ISO 7089,.07,.08,90,0,,,True
D 0031,905,Washer galvanized 6.4 x 12 x 1.6,DIN 125,.08,.15,623,0,0,,True
D 0033,901,Washer form B galvanized 8.4 x 16 x 1.6,,.09,.11,1095,,,,True
D 0034,910,Washer galvanized 8.4 x 16 x 1.6,DIN 125,.076,.15,277,0,0,,True
D 0036,991,Washer galvanized 10.5 x 20 x 2,ISO 7089 (DIN 125),.08,.1,64,0,,,True
D 0040,1481,Washer 8.4 x 16 x 1.6,ISO 7089 (DIN 125),.0855,.16,1013,0,0,,True
D 0041,1347,Washer galvanized 17 x 30 x 3mm,ISO 7089 (DIN 125),.12,.2,91,0,0,,True
D 0042,20118,Washer HDG 21 x 37 x 3mm,ISO 7089 DIN 125,.361,.4513,0,0,0,,False
D 0045,1464,Washer 10.5 x 20 x 2mm,ISO 7089 DIN 125,.0855,.13,-20,920,920,,False
D 0046,909,Washer 13 x 24 x 2.5,ISO 7089 DIN 125,.15,.26,596,0,0,,True
D 00512,,Spring lock washer A2/A4,DIN 127,.0665,.0831,0,,0,,True
D 0059,918,Spring lock washer galvanized A 6,DIN 127,.114,.2,776,0,0,,True
D 0060,930,Lock washer A 8,DIN 127,.076,.15,911,0,0,,True
D 0066,916,Spring lock washer galvanized A 10,DIN 127,.09,.11,1399,0,0,,True
D 0069,2213,Spring lock washer M8,DIN 127,.07,.15,41,0,0,,True
D 0070,1463,Spring lock washer Ø 12,DIN 127,.095,.2,568,0,0,,True
D 0071,727,Spring lock washer hot dipped galvi. Ø 16,DIN 127,.1235,.1544,0,0,0,,False
D 00712,,Lock washer tzn 12.1x21.1x2.1,88130,0,0,0,0,0,ATTENTION - New item number to use is S 1211221 (EZ 1820). This used to also be EZ 1820.,False
D 0074,1465,Spring lock washer Ø 10,DIN 127,.0855,.1069,0,0,0,,False
D 0085,900,"Scheibe DIN 1441 9 x 16 x 2 mm, für Bolzen",,0,.08,,,,,False
D 00958,65124,Slotted pin,,.133,.1663,0,0,0,,False
D 0100,,"Spannschloss mit Ringösen, offene Form, DIN 1480 galZn Stahl SP-RR M10",,0,3.75,,,,,False
D 0101,2162,Turnbuckles zinc plated M20,DIN 1480,11.58,14.47,11,0,0,,True
D 01016,,HDG M20 Turnbuckle,,58.4155,76.86,5,,0,,True
D 0103,2227,Turnbuckle M8 for PVC cable and safety fence,,2.67,3.2419,0,0,0,,True
D 0104,,Turnbuckles welded ring eyes zinc plated,DIN 1480 / M16,9.101,11.3763,0,0,0,,True
D 0110,4209,"Spannhülse schwere Ausführung, DIN 1481 Federstahl 10 x 60",,0,.62,,,,,False
D 0111,508,"Spannhülse schwere Ausführung, DIN 1481 Federstahl 5 x 30",,0,.15,,,,,False
D 0120,2159,Disc spring 50 x 20.4 x 2.5,DIN 2093,1.767,2.2088,20,0,0,,True
D 0122,4415,Hose clamp,,1.026,1.2825,0,0,0,,False
D 0128,60722,"Hose Clamp DIN 3017 A2 Form A, 50-70/9",,.87,1.38,,,,,False
D 01320,71180,Washer A2 4.3 x 8.0 x 0.55,DIN 433,.07,.08,920,0,0,,True
D 0151114,71077,Torx countersunk screw 4.8 M3 x 20,DIN 965,.07,.08,3992,,0,,True
D 0151120,,"Senkschraube mit Torx ISO14581, DIN 965 A4 4.8 M4 x 25",,.06,.07,,,,,False
D 0156,70201,Retaining ring for bores spring steel 63 x 2,DIN 472,.91,1.14,2,0,0,,True
D 02321,6023,Mushroom head square neck A2 M8 x 70,DIN 603,.399,.49875,0,0,0,,False
D 02322,70419,Mushroom head square neck screw A2 M8 x 75,DIN 603,.285,.37,200,0,0,,True
D 02326,70446,Carriage bolt stainless steel M8 x 65,,.3135,.3919,0,0,0,,False
D 0238,703,"Flachrundschraube mit Vierkanteinsatz, DIN 603 Mu galZn 4.6 M6 x 20 mm",,0,.08,,,,,False
D 0239,701,"Flachrundschraube mit Vierkanteinsatz, DIN 603 Mu galZn 4.6 M6 x 25 mm",,0,.14,,,,,False
D 024112,,"Flachrundschraube mit Sechskantmutter, DIN 603 galZn 8.8 M8 x 50",,0,.25,,,,,False
D 0244,4910,Mushroom head square neck bolt 4.6 M8 x 20,DIN 603,.2,.25,57,0,,,True
D 0245,702,"Flachrundschraube mit Vierkanteinsatz, DIN 603 Mu galZn 4.6 M8 x 25",,0,.23,,,,,False
D 0250,6850,Mushroom head bolt zinc plated galvi M8 x16,DIN 603 ISO 8677,.16,.2,203,,,,True
D 0270,978,"Fächerscheibe DIN 6798 A galZn 14,5/15,0",,.06,.08,,,,,False
D 0275,70212,Feather key steel 6 x 6 x 36mm,DIN 6885,.19,.24,36,0,,,True
D 0277,733,"Zylinderschraube mit Innensechskant, niedrige Form, DIN 6912 galZn 8.8 M8 x 35, mit Zapfenführung",,.22,.28,,,,,False
D 0285,870,Parallel pin for backrest joint,,0,0,0,0,0,ATTENTION - Is no longer sold individually. Only complete assembly Z AC-L01-4 (EZ 70705).,False
D 0286,1284,Standard blind rivet AISI 304 DIN 7337 3 x 8 mm,,.08,.1,0,0,0,,False
D 0289,71125,Standard blind rivet 4 x 10mm,DIN 7337,.1235,.1544,500,50,50,,True
D 0290,8066,standard blind rivet stainless steel 4 x 12 mm,DIN 7337,1.9,2.28,0,0,0,,False
D 0291,71116,Blind rivet Form A A2 4 x 8mm,DIN 7337,.07,.08,504,,,,True
D 02916,70938,Connection sleeve M6 x 25 SW10,,.08,.1,94,0,,,True
D 02922,75355,Standard blind rivet,,.19,.35,0,0,0,,False
D 0296,70742,Blind rivet form A Al/St 4 x 10mm,DIN 7337,.076,.095,290,0,0,,True
D 0297,1783,Standard rivet aluminum/steel,DIN 7337 4x16,.114,.1563,0,0,0,,False
D 0298,711,Standard blind rivet form A Al/St 4 x 16mm,DIN 7337,.152,.3,707,0,0,,True
D 0299,881,Standard Blind Rivet aluminum/ steel DIN 7337 4 x 16 mm,,.17,.2,0,0,0,,False
D 0303,712,Blind rivet form A steel 5 x 14mm,DIN 7337,.15,.3,175,0,0,,True
D 0316,,Screwed insert DIN 7965 Stahl M6 x 12,,0,0,0,,0,ATTENTION - New item number to use is D 03212 (EZ 20235). This used to also be EZ 20235.,False
D 03212,20235,Screwed insert M6 x 12,DIN 7965,.38,.55,407,0,0,,True
D 03416,50101,Hex head bolt,,.608,.95,0,0,0,,False
D 03418,75330,Hex head bolt M5 x 55 galZn ISO 4017,,.11,.14,0,0,0,"If ordering to install Honeywell Sensor (E 041242). Use D 0343 (EZ 72077) Bolt instead and include, D 0780 (EZ 6851) Washer not on drawings as well as D 0023 (EZ 989) Washer & D0720 (EZ 921) Lock Nut on the drawings.",False
D 0343,72077,Hex head bolt M5 x 60,ISO 4014,.1615,.2019,63,,0,,True
D 0347,814,Hexagon head screw zinc coated 8.8 M6 x 35,ISO 4014 (DIN 931),.08,.1,378,0,,,True
D 0348,815,Hex head screw galvanized 8.8 M6 x 40,ISO 4014 (DIN 931),.09,.11,223,0,,,True
D 0350,6801,Hexagon head screw galvanized 8.8 M6 x 45,DIN 931,.09,.23,225,0,0,,True
D 0352,70726,Hexagon head bolt M6 x 50,ISO 4014,.1,.13,159,0,,,True
D 0353,70004,Hexagon head screw 8.8 M6 x 55,DIN 931,.17,.21,351,0,,,True
D 0354,816,Hexagon head screw galvanized 8.8 M6 x 60,DIN 931,.17,.21,531,0,,,True
D 0357,4805,Hexagon head screw galvanized 8.8 M8 x 100,DIN 931,.55,.69,407,0,,,True
D 0358,984,Hexagon head screw 8.8 M8 x 110,ISO 4014 (DIN 931),.63,.78,45,0,0,,True
D 0360,834,Hex head bolt zinc plated 8.8 M8 x 25,ISO 4017 (DIN 933),.1,.12,21,0,,Item # D 0525 (EZ 819) is exactly the same.  Same item has been set up in system with 2 different part numbers.,True
D 0363,835,Hexagon head screw zinc coated 8.8 M8 x 45,ISO 4014 (DIN 931),.14,.22,244,0,0,,True
D 0364,817,Hexagon head bolt M8 x 50,ISO 4014,.152,.19,241,0,0,,True
D 0365,823,Hexagon Head Bolt ISO4017 galvanized M8 x 55,,.16,.19,0,0,0,,False
D 0367,995,Hexagon Head Bolt,ISO 4014 galvanized M8 x 65,.22,.27,0,0,0,,False
D 0369,62081,Hexagon head bolt ISO4014 galvanized M12 x 70,,.26,.31,0,0,0,,False
D 0370,4801,Hexagon head screw galvanized 8.8 M8 x 80,DIN 931,.247,.33,181,0,0,,True
D 0371,4802,Hexagon head screw galvanized 8.8 M8 x 85,DIN 931,.4,.76,61,0,0,,True
D 03716,,"Sechskantschraube 10.9, ISO 4014 (DIN 931) schwarz 10.9 M8 x 90",,0,0,,,,,False
D 0372,70520,Hexagon head bolt M8 x 90,ISO 4014,.42,.5,12,0,0,,True
D 0375,839,Hexagon head bolt galvi 8.8 M10 x 120,ISO 4014,.8,1,99,0,,,True
D 0384,4813,Sechskantschraube DIN 931 M10 x 55,,0,.29,,,,,False
D 0385,852,Hexagon head bolt galvi 8.8 M10 x 60,ISO 4014,.27,.33,99,0,,,True
D 0387,4815,Hexagon head screw galvanized 8.8 M10 x 65,DIN 931,.3135,.3919,138,0,0,,True
D 0388,70179,Hexagon head bolt zinc plated M10 x 70,ISO 4014,.247,.3088,0,0,0,,False
D 0391,2064,Hexagon head bolt ISO4014 galvanized M12 x 100,,.71,.85,0,0,0,,False
D 0393,70122,Hexagon head screw galvi 8.8 M12 x 120,ISO 4014,1.05,1.32,19,0,,,True
D 0395,895,Hexagon head bolt ISO4014 galvanized M12 x 140,,1.69,2.03,0,0,0,,False
D 040111,70186,Hexagon head bolt DIN 931 ISO4014 Galv 10.9 M10 x 65,,1.04,1.25,0,0,0,,False
D 040119,6625,Lens head screw M5 x 16,,.12,.15,0,0,0,,False
D 040120,75114,Lens head screw Torx A2 M5 x 35,ISO 7380-2,.17,.35,174,0,0,,True
D 040121,75117,Lens head screw,,.076,.095,0,0,0,,False
D 040122,75349,lens head screw M6 x 20,lens head screw M6 x 20,.15,.19,0,0,0,,False
D 040133,75386,Hexagon head bolt ISO 4014 galvanized M10 x 75,,1.15,1.38,0,0,0,,False
D 040137,787,lens head screw - A2  M8 x 30,,.16,.23,0,0,0,,True
D 04014,,Pan head screw M4 x 10 Torx,ISO 7380 ZP,.095,.11875,0,,0,,True
D 0402,856,Hex head bolt M12 x 50,ISO 4014,0,,,,,ATTENTION - New item number to use is D 0402 (EZ 856).,False
D 0403,776,Sechskantschraube ISO 4014 galZn M12 x 115,,1.07,1.34,,,,,False
D 0407,60530,Hexagon head bolt ISO4014 Galvanized M12 x 70,,.46,.55,0,0,0,,False
D 0409,70008,Hexagon head screw galvi 8.8 M12 x 80,DIN 931,.49,.62,75,0,,,True
D 0411,994,Hexagon head bolt ISO4014 galvanized M12 x 90,,.58,.7,0,0,0,,False
D 0431,4211,Sechskantschraube ISO 4014 galZn M6 x 100,,0,.48,,,,,False
D 04324,,Sechskantschraube ISO 4014.8.8 MU,tZn  M16 x 260 SB n. EN 15048,0,0,,,,,False
D 0449,1247,Sechskantschraube ISO 4014 tZn M12 x 100,,.95,1.19,,,,,False
D 0451,1374,Sechskantschraube ISO 4014 tZn M12 x 120,,0,1.75,0,0,0,,False
D 0452,2239,Hex head bolt DIN 931 tZn M12x130,,0,2.0375,0,0,0,,False
D 0452020,75422,Lens head screw torx ISO7380-2 SS M5 x 14,,.08,.1,0,0,0,,False
D 0452021,75423,Lens head screw torx ISO 7380-2 SS M5 x 22,,.09,.11,0,0,0,,False
D 0453,,Sechskantschraube ISO 4014 M12 x 140,,2.02,2.53,,,,,False
D 0458,2319,Hexagon head bolt,ISO 4014 galvanized M12 x 80,.7315,.9141,0,0,0,,False
D 0459,2309,Hex head screw M12 x 90,DIN 931 ISO 4014,.9975,1.2469,0,0,0,,False
D 0460,2190,Sechskantschraube ISO 4014 tZn M16 x 100,,1.65,2.07,,,,,False
D 0461,864,"hexagon screw M16x110, DIN 931 hot galvanized",,2.79,3.87,0,0,0,,False
D 0462,1388,Hex head bolt M16 x 120 DIN 931,,3.52,2.94,0,0,0,,False
D 0470,65136,Hex head bolt,,.836,1.045,0,0,0,,False
D 0471,,Sechskantschraube DIN 931 tZn M16 x 50,,0,0,,,,,False
D 0473,,Sechskantschraube DIN 931 tZn M16 x 60,,0,0,,,,,False
D 0500,4832,Hexagon head screw galvanized 8.8 M14 x 120,DIN 931,2.04,2.55,129,0,,,True
D 0503,,Hexagonal screw M8 x 50,DIN 933,.24,.3,40,,,,True
D 0510,805,Hexagon head bolt ISO 4017 Galvanized M4 x 35,,.09,.11,0,0,0,,False
D 0511,884,Hexagon head bolt M6 x 12,ISO 4017 (DIN 933),.08,.16,825,0,0,,True
D 05114,8139,Hex head bolt hot dipped galvanized M6 x 35,ISO 4017,.19,.2375,0,0,0,,False
D 0512,883,Hexagon Head bolt ISO4017 Galvanized M6 x 16,,.08,.1,0,0,0,,False
D 0513,811,Hexagon head screw galvanized 8.8 M6 x 20,DIN 933,.076,.1,372,0,0,,True
D 0515,813,Hexagon head screw galvi. 8.8 M6 x 30,DIN 933,.076,.1,279,0,0,,True
D 0516,987,Hexagon head screw M6 x 35,ISO 4017 (DIN 933),.08,.1,83,0,,,True
D 0518,70005,Hexagon head screw 8.8 M6 x 45,DIN 933,.133,.17,618,0,0,,True
D 05212,931,Hexagon bolt,DIN 933 M8 x 55,0,0,,,,,False
D 0523,820,Hex head bolt 8.8 M8 x 16,DIN 933,.08,.1,652,0,0,,True
D 0524,822,Hexagon head screw zinc coated M8 x 20,DIN 933,.09,.11,188,0,,,True
D 0525,819,Hexagon head bolt zinc coated 8.8 M8 x 25,ISO 4017 (DIN 933),.09,.11,75,0,,Item # D 0360 (EZ 834) is exactly the same.  Same item has been set up in system with 2 different part numbers.,True
D 0526,876,Hexagon head screw 8.8 M8 x 30,ISO 4017 (DIN 933),.095,.2,49,0,0,,True
D 0528,827,Hexagon Head bolt ISO4017 Galvanized M8 x 40,,.12,.14,0,0,0,,False
D 0529,848,Hexagon head bolt galvi 8.8 M8 x 50,ISO 4017,.15,.19,67,0,,,True
D 0533,70805,Hexagon head screw 8.8 M10 x 16,DIN 933,.15,.19,280,,,,True
D 0534,6810,Hexagon head screw zinc coated 8.8 M10 x 20,ISO 4017 (DIN 933),.13,.17,193,0,,,True
D 0549,20871,Hex head bolt zinc plated galvi. M12 x 40,ISO 4017,.2755,.3444,0,0,0,,False
D 0560,2219,Hexagon head bolt 8.8 M8 x 20,ISO 4017,.12,.15,191,0,,,True
D 0561,2201,Hex head bolt M8 x 25,DIN 933,.133,.1663,159,0,0,,True
D 05615,2920,Hexagon head bolt M8 x 55,ISO 4017,.209,.2613,73,0,0,"If ordering to install 8 piece liners ((Z LI-400-006) EZ 65197).  Use D 0693 (EZ 2214) Nut, S 12112111 (EZ 1881) Lock Washer & D 0040 (EZ 1481) Washer, 16 each.",True
D 0567,8110,Hexagon head bolt,,.2185,.2731,,,,,False
D 0568,759,Hex head bolt hot dipped galvi. M10 x 25,ISO 4017,.2565,.3206,0,0,0,,False
D 0569,1440,Hex head bolt M10 x 30,ISO 4017,.2755,.3444,201,920,920,,True
D 0571,2069,Hexagon head bolt,,.2945,.3681,,,,,False
D 0577,1519,Sechskantschraube DIN 933 tZn M12 x 120,,2.55,2.42,0,0,0,,False
D 0580,2049,Hexagon head screw M12 x 30,ISO 4017 (DIN 933),.399,.4988,550,0,0,,True
D 0581,1451,Hex head screw HDG 8.8 M12 x 35,ISO 4017 (DIN 933),.437,.5463,0,0,0,,False
D 0582,1452,Hex head bolt M12 x 40,ISO 4017,.49,.68,25,0,0,,True
D 0593,897,Hex head bolt hot dipped galvi. M16 x 35,ISO 4017,.893,1.1163,0,0,0,,False
D 0594,882,Sechskantschraube DIN 933 tZn M16 x 40,,.77,.96,,,,,False
D 0596,898,Sechskantschraube DIN 933 tZn M16 x 50,,.87,1.09,,,,,False
D 0601,,Hex head screw hot dipped galvi. M16 x 90,ISO 4017,1.7195,2.1494,0,0,0,,False
D 0611,2151,Hexagon head bolt A2 M5 x 16,ISO 4017 (DIN 933),.08,.1,361,0,,,True
D 0615,2081,hexagon head bold M6x16,,.11,.13,0,0,0,,True
D 0618,62318,Hex head bolt A2 M6 x 30,ISO 4017,.133,.1663,0,0,0,,False
D 0621,836,Hexagon head screw A2 M8 x 16,ISO 4017 (DIN 933),.19,.35,9,0,0,,True
D 062110,,Sechskantschraube ISO 4017 messing M8 x 70,,.9,1.12,,,,,False
D 0622,1455,Hex head bolt stainless steel M8 x 20,ISO 4017,.19,.2375,0,0,0,,False
D 0623,2032,Hexagon head bolt A2 M8 x 25,ISO 4017,.22,.27,105,,,,True
D 0625,952,Hexagon head bolt M8 x 35,ISO 4017,.29,.28,607,0,0,,True
D 0626,21019,"Hexagon Head Bolt, ISO 4017 Stainless steel M8 x 40",,.32,.39,0,0,0,,False
D 0629,992,hexagon head bolt - ISO 4017 stainless steel M8 x 60,,.43,.6,,2,2,,True
D 06312,21037,hexagon head bolt ISO 4017 Stainless Steel M10 x 55,,.65,.78,0,0,0,,False
D 0632,,Hex bolt A2 M10 x 20,ISO 4017,.36,.45,100,,,,True
D 0633,65103,Hexagon Head Screw M10 x 25,ISO 4017 A2,.41,.57,,,,,False
D 0634,2097,Sechskantschraube DIN 933 M10 x 30,,.34,.44,,,,,False
D 0639,9062,Hexagon screw ISO 4017 stainless steel M10 x 80,,.86,1.03,0,0,0,,False
D 06610,959,Hexagon head screw brass M10 x 50,DIN 933,1.178,1.82,42,16,16,,True
D 0671,60021,Sechskantmutter DIN 934 schwarz M8,,0,.12,,,,,False
D 0672,968,Hexagon nut black steel 8 M10,DIN 934,.13,.17,409,0,,,True
D 0681,550,Castle nut fine thread 6 M14 x 1.5,DIN 935-1,.8,1,125,,,,True
D 0682,71108,Hexagon nut ISO 4032 galZn M3,,0,0,0,0,0,ATTENTION - Not the correct part number on drawings. Use D 07113 (EZ 1927) instead.,False
D 0684,967,Hexagon nut M5,ISO 4032,.07,.08,176,,,,True
D 0685,945,Hexagon nut galvanized 8 M10,DIN 934,.08,.1,41,0,,,True
D 0686,956,Hex nut zinc plated M12,ISO 4032,.1235,.1544,0,0,0,,False
D 0693,2214,Hexagon nut M8,DIN 934,.076,.095,407,0,0,,True
D 0694,1459,Hexagon nut galvanized M10,DIN 934 (ISO 4032),.152,.24,293,920,920,,True
D 0695,1460,Hexagon nut M12,ISO 4032 (DIN 934),.16,.24,750,0,0,,True
D 0696,2193,Hex nut galvanized M16,DIN 934,.3135,.3919,200,0,0,,True
D 0697,20119,Hexagon nut M20,ISO 4032 (DIN 934),.342,.4275,0,0,0,,False
D 0703,993,Hexagon nut stainless steel M8,ISO 4032,.15,.21,501,0,0,,True
D 0704,957,Hexagon Nut ISO 4032 Stainless Steel M10,,.17,.2,0,0,0,,False
D 07110,65215,Hexagon flat nut M18 x 1.5,"ISO 4035, DIN 936",.2467,.3083,,,,,False
D 07113,1927,Lock nut A2 with nylon insert M3,,.0665,.0831,91,0,0,,True
D 0714,1287,Hexagon thin nuts zinc coated galvi M8,DIN 936 ISO 4035,.08,.1,204,,,,True
D 0715,4915,Hexagon thin nuts DIN 936 17 H M ISO4035,,.28,.34,0,0,0,,False
D 0718,768,Lock nut galvanized with nylon insert M3,DIN 985,.05,.06,27,0,0,,True
D 0719,920,Lock nut with nylon insert galvanized M4,DIN 985,.07,.08,887,0,0,,True
D 0720,921,Lock nut with nylon insert galvanized 6/8 M5,DIN 985,.076,.16,1003,0,0,,True
D 0721,922,Lock nut with nylon insert zinc coated galvi M6,DIN 985,.09,.16,1077,209,206,If ordering to install hand brake return spring eye bolt ((S 0479) EZ 70006). Use D 0722 (EZ 923) instead.,True
D 0722,923,Lock nut with nylon insert zinc coated 6/8 M8,DIN 985,.114,.25,96,0,0,,True
D 0723,924,Lock nut with nylon insert zinc coated 6/8 M10,DIN 985,.1235,.21,545,0,0,,True
D 0724,925,Lock nut with nylon insert zinc coated 6/8 M12,DIN 985,.152,.24,37,0,0,,True
D 0725-1,929,Lock nut with nylon insert zinc coated 6/8 M14,DIN 985 (s.a. E.-Nr. 4920),.2755,.42,620,0,0,,True
D 0726,927,"Sechskantmutter mit Klemmteil, DIN 985 galZn M16",,.3,.38,,,,,False
D 0727,928,Lock nut with nylon insert zinc coated 6/8 M20,DIN 985,.61,.76,278,0,0,,True
D 0728,4930,"Sechskantmutter mit Klemmteil, DIN 985 A2 M4",,.08,.1,0,0,0,,False
D 0729,1375,Lock nut with nylon insert,DIN 985 Stainless steel M5,.07,.08,0,0,0,,True
D 0730,1462,Lock nut with nylon insert A2 M6,DIN 985,.076,.095,1263,0,0,,True
D 0731,926,Lock nut with nylon insert A2 70 M8,DIN 985,.095,.25,89,0,0,"If ordering to install 8 piece liners ((Z LI-400-006) EZ 65197).  Use D 0693 (EZ 2214) Nut instead and include, S 12112111 (EZ 1881) Lock Washer & D 0040 (EZ 1481) Washer, 16 each.",True
D 07312,9061,Hex nut with clamping part M20 A2 stainless,DIN 985,.7885,.9825,0,0,0,,False
D 07317,3072,"hexagon cap nut with clamping part, DIN 986 stainless steel M4",,.19,.27,0,0,0,,False
D 0732,2099,Lock nut with nylon insert A2 M10,DIN 985 / ISO 10511,.15,.21,0,0,0,,False
D 0733,2009,Lock nut with nylon insert A2 M12,DIN 985,.24,.31,51,,0,,True
D 0737,933,Prevailing torque domed cap nut galvanized 8 M8,DIN 986,.2,.25,50,,,,True
D 0739,70848,Self locking cap nut A2 M5,DIN 986,.171,.2138,0,0,0,,False
D 0740,3071,self locking cap nuts,,.27,.2575,0,0,0,,False
D 0741,70847,Self locking cap nut stainless steel M8,,.247,.3088,50,0,0,ATTENTION - Sell old stock item number D 0757 (EZ 934) first.,True
D 07412,72072,Hexagon lock nut DIN 980 Galvanized M8,"no longer available, replaced with 71072",.09,.11,0,0,0,"no longer available, replaced with 71072",False
D 0748,936,Prevailing torque type self locking nut M12,DIN 980 galZn 8,.4085,.5106,0,0,0,,False
D 07510,72075,Hexagon cap nut high form galvanized M3,DIN 1587,.076,.095,0,0,0,,False
D 0757,934,Hexagon cap nut high form M8,DIN 1587,.1614,.2018,10,0,0,ATTENTION - New item number to use is D 0741 (EZ 70847).,True
D 076113,72092,Locating disc A2 16 x 22 x 0.1,,.0665,.0831,0,0,0,,False
D 076114,72093,Locating disc A2 16 x 22 x 0.2,,.0665,.0831,0,0,0,,False
D 076115,72094,"washer DIN 988 stainless steel, 16 x 22 x 0.50mm",,.08,.16,0,0,0,,False
D 07617,71026,Shim ring A2 8 x 14 x 0.5mm,DIN 988,.076,.16,699,0,0,,True
D 07717,6311,Spacer washer galvanized 8.4 x 20 x 1.25mm,DIN 522,.0665,.14,63,0,0,,True
D 0773,4037,Locating disc steel 20 x 28 x 0.25mm,DIN 988,.1,.13,209,0,,,True
D 0775,4036,Locating disc steel 20 x 28 x 0.5mm,DIN 988,.1,.13,243,0,,,True
D 0779,6852,Plain washer for friction liner galv. 4.3 x 12 x 1,DIN 9021,.1,.13,193,0,0,,True
D 0780,6851,Washer galvanized 5.3 x 15 x 1.2mm,DIN 9021,.08,.1,159,0,0,,True
D 0781,904,Washer galvanized 6.4 x 18 x 1.6mm,DIN 9021,.076,.16,2874,6,6,,True
D 07811,2922,Washer stainless steel 5.3 x 15 x 1.2mm,ISO 7093-1,.076,.095,0,0,0,,False
D 078114,3662,Lock nut with nylon insert zinc plated M8,DIN 985,.0855,.1069,0,0,0,,False
D 0782,999,Washer 8.4 x 24 x 2mm,DIN 9021,.08,.16,125,0,0,,True
D 0783,913,Washer galvanized 10.5 x 30 x 2.5,DIN 9021,.114,.18,1194,-10,0,,True
D 0784,6870,Plain washer zinc plated 13 x 40 x 3mm,DIN 9021,.21,.26,101,0,,,True
D 0786,6871,Washer galvanized 13 x 37 x 3mm,DIN 9021,.28,.39,0,4,4,,False
D 07862,9139,Washer DIN 9021 tzn 6.4x18x1.6,,0,.0875,,,,,False
D 0787,65084,Scheibe DIN 9021 17 x 50 x 3,,.16,.21,,,,,False
D 0788,6860,Washer DIN9021 HDG 10.5 x 30 x 2.5mm,Tariff # 73182200,.21,.42,-1,-1,0,,False
D 0789,1447,Washer DIN 9021 8.4x24x2,,0,.1,,,,,False
D 0790,2082,Washer A2 6.4 x 18 x 1.6 DIN 9021,,.0665,.09,,,,,False
D 0791,2084,Plain washer A2 8.4 x 24 x 2mm,DIN 9021,.08,.16,24,0,0,,True
D 0792,2771,Washer 10.5 x 30 x 2.5 A2 stainless,DIN 9021,.1615,.2019,599,920,920,,True
D 08251,767,Torx countersunk screw 4.8 M4 x 16,DIN 965,.08,.1,142,0,0,,True
D 0830,757,Cross recessed countersunk head screw,zinc coated 4.8 M5 x 16 ISO 7046 DIN 965,.11,.14,966,,,,True
D 08312,70729,Cross recessed countersunk screw A2 M5 x 40,DIN 965 ISO 7046,.171,.2138,0,0,0,,False
D 0839,2065,"Senkschraube mit Kreuzschlitz, DIN 965 galZn 4.8 M6 x 25 ISO 7046",,0,0,0,0,0,ATTENTION - This version is no longer sold. Use new item number D 1032 (EZ 2095).,False
D 0861117,,Torx socket countersunk screw A2 M8 x 12,ISO 14581 DIN 965,.095,.1188,0,,,Item # D 149111 (EZ 1817) is a hex socket version of this screw and can be used as well.,True
